INSTNM,CIPDESC,DEBTMEAN,MD_EARN_WNE,BESTVALUE,Good Investment
Fairleigh Dickinson University-Metropolitan Campus,"Business Administration, Management and Operations.",24556,38800,1.5490258703289683,True
Fairleigh Dickinson University-Metropolitan Campus,Accounting and Related Services.,24180,53100,2.124,True
Fairleigh Dickinson University-Metropolitan Campus,Finance and Financial Management Services.,24440,50300,2.012,True
Fairleigh Dickinson University-Metropolitan Campus,Hospitality Administration/Management.,25019,37300,1.4346153846153846,False
Fairleigh Dickinson University-Metropolitan Campus,Marketing.,21598,44200,1.9428571428571428,True
Felician University,"English Language and Literature, General.",29245,23200,0.7969769838543456,False
Felician University,"Biology, General.",31548,26700,0.8647773279352227,False
Felician University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",24229,82500,3.5037798352161724,True
Felician University,"Business Administration, Management and Operations.",25193,41200,1.6967300881311258,True
Fairleigh Dickinson University-Florham Campus,Communication and Media Studies.,25940,29700,1.188,False
Fairleigh Dickinson University-Florham Campus,"English Language and Literature, General.",27311,26300,0.9552520703181752,False
Fairleigh Dickinson University-Florham Campus,"Liberal Arts and Sciences, General Studies and Humanities.",26171,32200,1.2504854368932041,False
Fairleigh Dickinson University-Florham Campus,"Biology, General.",23831,28000,1.12,False
Fairleigh Dickinson University-Florham Campus,"Multi-/Interdisciplinary Studies, General.",25510,21200,0.8400364544121726,False
Fairleigh Dickinson University-Florham Campus,"Psychology, General.",25746,28600,1.1,False
Fairleigh Dickinson University-Florham Campus,Criminology.,24486,34900,1.3423076923076922,False
Fairleigh Dickinson University-Florham Campus,Drama/Theatre Arts and Stagecraft.,27143,17700,0.6555555555555556,False
Fairleigh Dickinson University-Florham Campus,Film/Video and Photographic Arts.,23636,22200,0.888,False
Fairleigh Dickinson University-Florham Campus,"Business Administration, Management and Operations.",24556,38800,1.5490258703289683,True
Fairleigh Dickinson University-Florham Campus,Accounting and Related Services.,24180,53100,2.124,True
Fairleigh Dickinson University-Florham Campus,Finance and Financial Management Services.,24440,50300,2.012,True
Fairleigh Dickinson University-Florham Campus,Hospitality Administration/Management.,25019,37300,1.4346153846153846,False
Fairleigh Dickinson University-Florham Campus,Marketing.,21598,44200,1.9428571428571428,True
Georgian Court University,"English Language and Literature, General.",21481,31500,1.6153846153846154,True
Georgian Court University,"Biology, General.",23313,29500,1.18,False
Georgian Court University,"Psychology, General.",21817,28400,1.3425991585117951,False
Georgian Court University,Criminal Justice and Corrections.,24011,24200,0.8962962962962963,False
Georgian Court University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",28436,68800,2.5018181818181815,True
Georgian Court University,"Business Administration, Management and Operations.",21462,31100,1.4465116279069767,False
Rowan University,Natural Resources Conservation and Research.,19210,35900,2.051428571428572,True
Rowan University,Communication and Media Studies.,17280,32100,2.14,True
Rowan University,Journalism.,18789,25500,1.457142857142857,False
Rowan University,"Public Relations, Advertising, and Applied Communication.",19901,35300,1.8102564102564105,True
Rowan University,Audiovisual Communications Technologies/Technicians.,20813,23000,1.069767441860465,False
Rowan University,"Computer and Information Sciences, General.",20428,59000,2.8505169581602092,True
Rowan University,"Teacher Education and Professional Development, Specific Subject Areas.",22902,36300,1.5612903225806452,True
Rowan University,Chemical Engineering.,22043,54500,2.0739782327422183,True
Rowan University,Civil Engineering.,22836,58200,2.3315439467991346,True
Rowan University,"Electrical, Electronics and Communications Engineering.",21340,67200,2.9538461538461536,True
Rowan University,Mechanical Engineering.,20555,58800,2.6133333333333333,True
Rowan University,"English Language and Literature, General.",21713,30800,1.3688888888888888,False
Rowan University,"English Language and Literature/Letters, Other.",19499,24300,1.296,False
Rowan University,"Liberal Arts and Sciences, General Studies and Humanities.",23277,36300,1.5022347293494454,True
Rowan University,"Biology, General.",20183,29600,1.4646939482408827,False
Rowan University,"Biochemistry, Biophysics and Molecular Biology.",21112,34500,1.5,False
Rowan University,Mathematics.,20922,44600,2.074418604651163,True
Rowan University,Physics.,19674,40700,2.091039868475133,True
Rowan University,"Psychology, General.",19751,30900,1.6590604026845637,True
Rowan University,Criminal Justice and Corrections.,20469,30900,1.6263157894736842,True
Rowan University,Geography and Cartography.,23476,39800,1.7771824067872293,True
Rowan University,Political Science and Government.,20141,26400,1.353846153846154,False
Rowan University,Sociology.,25470,28600,1.2119671158572758,False
Rowan University,Fine and Studio Arts.,20978,26800,1.2538011695906432,False
Rowan University,Music.,25570,33000,1.2504736642667678,False
Rowan University,"Business Administration, Management and Operations.",19756,42400,2.12,True
Rowan University,Accounting and Related Services.,21930,46900,2.181395348837209,True
Rowan University,Finance and Financial Management Services.,22284,50000,2.1052631578947367,True
Rowan University,Human Resources Management and Services.,21356,42200,1.8966292134831464,True
Rowan University,History.,20391,26200,1.3307598537180008,False
New Jersey City University,Communication and Media Studies.,21317,20500,1.051282051282051,False
New Jersey City University,"Computer and Information Sciences, General.",18260,41400,2.6680415028678226,True
New Jersey City University,"Romance Languages, Literatures, and Linguistics.",24850,42500,1.714055253075217,True
New Jersey City University,"English Language and Literature, General.",22789,36000,1.8227848101265824,True
New Jersey City University,"Biology, General.",19645,26900,1.2809523809523808,False
New Jersey City University,Mathematics.,19451,34200,2.3604113465387537,True
New Jersey City University,"Psychology, General.",21301,28200,1.4810924369747902,False
New Jersey City University,Criminal Justice and Corrections.,20996,29300,1.4882917661400925,False
New Jersey City University,Homeland Security.,14736,36000,2.571428571428572,True
New Jersey City University,Sociology.,22852,28700,1.2755555555555556,False
New Jersey City University,Fine and Studio Arts.,23098,24300,1.1045454545454545,False
New Jersey City University,Music.,28019,18400,0.6752293577981652,False
New Jersey City University,"Health Services/Allied Health/Health Sciences, General.",22931,30700,1.3954545454545455,False
New Jersey City University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",14175,72700,5.816,True
New Jersey City University,"Business Administration, Management and Operations.",24098,37200,1.6173913043478259,True
New Jersey City University,Accounting and Related Services.,17980,43300,2.4405365798669822,True
New Jersey City University,Finance and Financial Management Services.,20641,45700,2.5165198237885464,True
New Jersey City University,Marketing.,22367,36600,1.7023255813953488,True
New Jersey City University,History.,23172,31400,1.3167274709607075,False
Kean University,Communication and Media Studies.,24432,30500,1.22,False
Kean University,"Computer and Information Sciences, General.",23229,43800,1.9731507343003876,True
Kean University,Computer Systems Networking and Telecommunications.,29897,45200,1.5066666666666666,True
Kean University,Special Education and Teaching.,26049,48800,1.835276419706657,True
Kean University,"Teacher Education and Professional Development, Specific Levels and Methods.",25119,40700,1.5030652189969718,True
Kean University,"Teacher Education and Professional Development, Specific Subject Areas.",27080,37000,1.3703703703703705,False
Kean University,"Romance Languages, Literatures, and Linguistics.",30282,33700,1.0784,False
Kean University,"English Language and Literature, General.",25983,31400,1.2076923076923076,False
Kean University,"Biology, General.",24380,32300,1.305050505050505,False
Kean University,Mathematics.,26209,48600,1.925438770254744,True
Kean University,"Parks, Recreation and Leisure Facilities Management.",27327,34400,1.274074074074074,False
Kean University,Geological and Earth Sciences/Geosciences.,28824,42900,1.4181818181818182,False
Kean University,"Psychology, General.",24688,28700,1.148,False
Kean University,Criminal Justice and Corrections.,23076,32500,1.3888888888888888,False
Kean University,Public Administration.,25364,33200,1.328,False
Kean University,Political Science and Government.,26207,23700,0.8943396226415095,False
Kean University,Sociology.,26549,29700,1.188,False
Kean University,Design and Applied Arts.,26140,36200,1.3725118483412322,False
Kean University,Drama/Theatre Arts and Stagecraft.,23363,18300,0.8511627906976744,False
Kean University,Fine and Studio Arts.,26256,22900,0.8673256826875734,False
Kean University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",18801,78900,4.4450704225352125,True
Kean University,"Business Administration, Management and Operations.",26055,37800,1.5119999999999998,True
Kean University,Accounting and Related Services.,24383,38700,1.5958762886597941,True
Kean University,Finance and Financial Management Services.,23550,38000,1.52,True
Kean University,Marketing.,21644,35900,1.8212256493506491,True
Kean University,History.,26957,30500,1.151117149758454,False
Monmouth University,Communication and Media Studies.,23197,35100,1.4040000000000001,False
Monmouth University,"Education, General.",27503,45500,1.6474166334769542,True
Monmouth University,"English Language and Literature, General.",26099,42100,1.5592592592592591,True
Monmouth University,"Biology, General.",24010,31300,1.1592592592592592,False
Monmouth University,Mathematics.,22593,49500,1.8333333333333333,True
Monmouth University,"Psychology, General.",24517,31400,1.1884935654806963,False
Monmouth University,Criminal Justice and Corrections.,24012,25800,0.9923076923076924,False
Monmouth University,Anthropology.,25713,41600,1.5407407407407407,True
Monmouth University,Political Science and Government.,24726,31200,1.1555555555555554,False
Monmouth University,Fine and Studio Arts.,25941,29300,1.0851851851851853,False
Monmouth University,Music.,23130,19900,0.7920398009950249,False
Monmouth University,"Health Services/Allied Health/Health Sciences, General.",23635,30200,1.1504761904761904,False
Monmouth University,Health and Medical Administrative Services.,24639,29400,1.192407527579494,False
Monmouth University,"Business Administration, Management and Operations.",23594,42700,1.6302687843616372,True
Monmouth University,History.,25056,34500,1.2777777777777777,False
Montclair State University,Communication and Media Studies.,21973,32400,1.4110269140318787,False
Montclair State University,"Radio, Television, and Digital Communication.",22751,35400,1.416,False
Montclair State University,"Computer and Information Sciences, General.",24654,49200,1.8498326878971312,True
Montclair State University,"Teacher Education and Professional Development, Specific Subject Areas.",27259,35300,1.3074074074074074,False
Montclair State University,"Linguistic, Comparative, and Related Language Studies and Services.",21298,23300,1.0840234484042055,False
Montclair State University,"Family and Consumer Sciences/Human Sciences, General.",23302,30300,1.2757894736842106,False
Montclair State University,"Foods, Nutrition, and Related Services.",23862,30600,1.2493365451353449,False
Montclair State University,"English Language and Literature, General.",22859,27400,1.231460674157303,False
Montclair State University,"Liberal Arts and Sciences, General Studies and Humanities.",26115,25700,1.0708333333333333,False
Montclair State University,"Biology, General.",23846,20000,0.8,False
Montclair State University,Mathematics.,26337,41000,1.5940282259632208,True
Montclair State University,"Multi/Interdisciplinary Studies, Other.",22672,30600,1.2503575368773752,False
Montclair State University,Health and Physical Education/Fitness.,22279,28500,1.2773395482251704,False
Montclair State University,"Psychology, General.",22249,28000,1.2584269662921348,False
Montclair State University,Social Work.,27066,32700,1.2457142857142858,False
Montclair State University,Political Science and Government.,24831,33300,1.3319999999999999,False
Montclair State University,Sociology.,23405,29400,1.3213483146067415,False
Montclair State University,Design and Applied Arts.,24115,30400,1.216,False
Montclair State University,Drama/Theatre Arts and Stagecraft.,23550,21000,0.8118138240296892,False
Montclair State University,Film/Video and Photographic Arts.,24144,22600,0.8438503472481518,False
Montclair State University,Fine and Studio Arts.,21719,18900,0.8790697674418605,False
Montclair State University,Music.,27843,21000,0.7777777777777778,False
Montclair State University,Public Health.,24063,36900,1.476,False
Montclair State University,"Business Administration, Management and Operations.",22074,40900,1.8913294797687858,True
Montclair State University,Accounting and Related Services.,23069,46000,2.0275928946092474,True
Montclair State University,History.,23457,36300,1.5782608695652174,True
New Jersey Institute of Technology,Architecture.,29248,45100,1.4548387096774194,False
New Jersey Institute of Technology,"Computer and Information Sciences, General.",21924,62500,2.6864388566516224,True
New Jersey Institute of Technology,Information Science/Studies.,24922,59500,2.5869565217391304,True
New Jersey Institute of Technology,Biomedical/Medical Engineering.,22298,55400,2.77,True
New Jersey Institute of Technology,Chemical Engineering.,22455,53000,2.1333977377933424,True
New Jersey Institute of Technology,Civil Engineering.,22588,58400,2.432421175392561,True
New Jersey Institute of Technology,Computer Engineering.,24465,71900,2.7004694835680754,True
New Jersey Institute of Technology,"Electrical, Electronics and Communications Engineering.",24596,68300,2.561314032850821,True
New Jersey Institute of Technology,Mechanical Engineering.,23503,59000,2.463465553235908,True
New Jersey Institute of Technology,Industrial Engineering.,23010,61600,2.8651162790697677,True
New Jersey Institute of Technology,"Engineering Technology, General.",24371,56100,2.3621052631578947,True
New Jersey Institute of Technology,"Biology, General.",18070,28800,1.6433666191155492,True
New Jersey Institute of Technology,"Business Administration, Management and Operations.",21435,43400,2.130061349693252,True
Ramapo College of New Jersey,Natural Resources Conservation and Research.,19518,24100,1.1274853801169589,False
Ramapo College of New Jersey,Area Studies.,22385,28400,1.262222222222222,False
Ramapo College of New Jersey,Communication and Media Studies.,23008,34400,1.4446497564253318,False
Ramapo College of New Jersey,"Linguistic, Comparative, and Related Language Studies and Services.",22426,28900,1.156,False
Ramapo College of New Jersey,"Legal Professions and Studies, Other.",22211,28900,1.2916201117318435,False
Ramapo College of New Jersey,"Liberal Arts and Sciences, General Studies and Humanities.",24628,37900,1.516,True
Ramapo College of New Jersey,"Biology, General.",22702,27700,1.1081329759571148,False
Ramapo College of New Jersey,Mathematics.,21962,33000,1.328555899995974,False
Ramapo College of New Jersey,"Psychology, General.",21990,27500,1.1458333333333333,False
Ramapo College of New Jersey,Social Work.,20793,32900,1.5482352941176472,True
Ramapo College of New Jersey,Sociology.,19793,33700,1.685,True
Ramapo College of New Jersey,Fine and Studio Arts.,22867,22400,0.8959999999999999,False
Ramapo College of New Jersey,Music.,21297,17200,0.7166666666666667,False
Ramapo College of New Jersey,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",21733,72800,2.912,True
Ramapo College of New Jersey,"Business Administration, Management and Operations.",20133,41100,1.922357343311506,True
Ramapo College of New Jersey,Accounting and Related Services.,21848,57100,2.655813953488372,True
Ramapo College of New Jersey,History.,24326,30600,1.1333333333333333,False
Rider University,"Radio, Television, and Digital Communication.",27012,28500,1.0555555555555556,False
Rider University,"Public Relations, Advertising, and Applied Communication.",24057,35100,1.3,False
Rider University,"Computer and Information Sciences, General.",24480,37700,1.508,True
Rider University,"Teacher Education and Professional Development, Specific Levels and Methods.",24069,48000,1.7807456872565386,True
Rider University,"Teacher Education and Professional Development, Specific Subject Areas.",25821,41100,1.522222222222222,True
Rider University,"English Language and Literature, General.",24880,29800,1.1238921365264944,False
Rider University,"Liberal Arts and Sciences, General Studies and Humanities.",32685,36600,1.1712,False
Rider University,"Psychology, General.",23845,37000,1.4230769230769231,False
Rider University,Dance.,24084,20500,0.7592592592592593,False
Rider University,Music.,23917,21700,0.8346153846153846,False
Rider University,"Arts, Entertainment,and Media Management.",25814,26700,0.9888888888888888,False
Rider University,"Business Administration, Management and Operations.",21833,48200,2.295238095238095,True
Rider University,Accounting and Related Services.,24608,49000,1.8148148148148149,True
Rider University,Finance and Financial Management Services.,23714,44200,1.6461824953445066,True
Rider University,Human Resources Management and Services.,25478,42000,1.5555555555555556,True
Rider University,International Business.,25418,43000,1.6826452748972804,True
Rider University,Marketing.,22497,39600,1.5230769230769232,True
Rider University,History.,23641,29000,1.0740740740740742,False
Rutgers University-Camden,"Ethnic, Cultural Minority, Gender, and Group Studies.",27119,21500,0.7962962962962963,False
Rutgers University-Camden,"Computer and Information Sciences, General.",20941,70300,3.308235294117647,True
Rutgers University-Camden,"Romance Languages, Literatures, and Linguistics.",23009,23900,0.956,False
Rutgers University-Camden,"English Language and Literature, General.",22773,25400,1.0124362244897958,False
Rutgers University-Camden,"Liberal Arts and Sciences, General Studies and Humanities.",22733,31900,1.45,False
Rutgers University-Camden,"Biology, General.",21997,25800,1.0582444626743233,False
Rutgers University-Camden,Mathematics.,22458,55300,2.365067145667608,True
Rutgers University-Camden,"Multi/Interdisciplinary Studies, Other.",24034,35000,1.4498757249378624,False
Rutgers University-Camden,Philosophy.,21426,25900,1.1384615384615384,False
Rutgers University-Camden,Chemistry.,21083,41100,1.911627906976744,True
Rutgers University-Camden,"Psychology, General.",22490,27900,1.1416179058062932,False
Rutgers University-Camden,Research and Experimental Psychology.,23039,29900,1.2861874650492535,False
Rutgers University-Camden,Criminal Justice and Corrections.,22673,33300,1.4322580645161291,False
Rutgers University-Camden,Social Work.,22923,31700,1.3425945533861336,False
Rutgers University-Camden,Economics.,22265,47000,1.9502883937092823,True
Rutgers University-Camden,Political Science and Government.,22292,31800,1.33450837215158,False
Rutgers University-Camden,Sociology.,23311,32300,1.36,False
Rutgers University-Camden,Fine and Studio Arts.,24684,29300,1.1510056568196103,False
Rutgers University-Camden,Music.,23860,31300,1.1610222931117624,False
Rutgers University-Camden,"Health Services/Allied Health/Health Sciences, General.",23033,54000,2.3225806451612905,True
Rutgers University-Camden,Clinical/Medical Laboratory Science/Research and Allied Professions.,18272,62100,4.737564845895637,True
Rutgers University-Camden,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",23590,70300,2.812,True
Rutgers University-Camden,"Business Administration, Management and Operations.",21247,51300,2.386046511627907,True
Rutgers University-Camden,Accounting and Related Services.,22152,57100,2.6189056551850665,True
Rutgers University-Camden,Finance and Financial Management Services.,21695,59400,2.5826086956521737,True
Rutgers University-Camden,Human Resources Management and Services.,21822,44600,2.004494382022472,True
Rutgers University-Camden,Marketing.,21255,43200,2.0093023255813955,True
Rutgers University-Camden,History.,22539,29300,1.3029171113482747,False
Rutgers University-New Brunswick,Animal Sciences.,22676,27400,1.0851485148514852,False
Rutgers University-New Brunswick,Natural Resources Conservation and Research.,21006,36600,1.7023255813953488,True
Rutgers University-New Brunswick,"Ethnic, Cultural Minority, Gender, and Group Studies.",27119,21500,0.7962962962962963,False
Rutgers University-New Brunswick,Communication and Media Studies.,21509,36800,1.565957446808511,True
Rutgers University-New Brunswick,Journalism.,22257,29200,1.1786550415758457,False
Rutgers University-New Brunswick,"Computer and Information Sciences, General.",20941,70300,3.308235294117647,True
Rutgers University-New Brunswick,Information Science/Studies.,22817,54800,2.1758983521937663,True
Rutgers University-New Brunswick,Biomedical/Medical Engineering.,20804,51300,2.2927374301675982,True
Rutgers University-New Brunswick,Chemical Engineering.,22961,53600,2.0827666601904022,True
Rutgers University-New Brunswick,Civil Engineering.,21064,61400,2.7292527892607903,True
Rutgers University-New Brunswick,"Electrical, Electronics and Communications Engineering.",21074,72100,3.0628717077315217,True
Rutgers University-New Brunswick,Mechanical Engineering.,21760,61000,2.497747932192285,True
Rutgers University-New Brunswick,"Romance Languages, Literatures, and Linguistics.",23009,23900,0.956,False
Rutgers University-New Brunswick,"English Language and Literature, General.",22773,25400,1.0124362244897958,False
Rutgers University-New Brunswick,"Liberal Arts and Sciences, General Studies and Humanities.",22733,31900,1.45,False
Rutgers University-New Brunswick,"Biology, General.",21997,25800,1.0582444626743233,False
Rutgers University-New Brunswick,"Biochemistry, Biophysics and Molecular Biology.",21691,35200,1.4411463664278403,False
Rutgers University-New Brunswick,Cell/Cellular Biology and Anatomical Sciences.,21828,27900,1.0772200772200773,False
Rutgers University-New Brunswick,Mathematics.,22458,55300,2.365067145667608,True
Rutgers University-New Brunswick,Nutrition Sciences.,21428,28500,1.3255813953488371,False
Rutgers University-New Brunswick,"Multi/Interdisciplinary Studies, Other.",24034,35000,1.4498757249378624,False
Rutgers University-New Brunswick,Health and Physical Education/Fitness.,22474,29000,1.16,False
Rutgers University-New Brunswick,Philosophy.,21426,25900,1.1384615384615384,False
Rutgers University-New Brunswick,Chemistry.,21083,41100,1.911627906976744,True
Rutgers University-New Brunswick,"Psychology, General.",22490,27900,1.1416179058062932,False
Rutgers University-New Brunswick,Research and Experimental Psychology.,23039,29900,1.2861874650492535,False
Rutgers University-New Brunswick,Criminal Justice and Corrections.,22673,33300,1.4322580645161291,False
Rutgers University-New Brunswick,Social Work.,22923,31700,1.3425945533861336,False
Rutgers University-New Brunswick,Anthropology.,22190,23400,1.1142857142857143,False
Rutgers University-New Brunswick,Economics.,22265,47000,1.9502883937092823,True
Rutgers University-New Brunswick,Political Science and Government.,22292,31800,1.33450837215158,False
Rutgers University-New Brunswick,Sociology.,23311,32300,1.36,False
Rutgers University-New Brunswick,Fine and Studio Arts.,24684,29300,1.1510056568196103,False
Rutgers University-New Brunswick,Music.,23860,31300,1.1610222931117624,False
Rutgers University-New Brunswick,"Health Services/Allied Health/Health Sciences, General.",23033,54000,2.3225806451612905,True
Rutgers University-New Brunswick,Health and Medical Administrative Services.,21675,45000,2.3233001187464506,True
Rutgers University-New Brunswick,"Allied Health Diagnostic, Intervention, and Treatment Professions.",14676,67900,5.432,True
Rutgers University-New Brunswick,Clinical/Medical Laboratory Science/Research and Allied Professions.,18272,62100,4.737564845895637,True
Rutgers University-New Brunswick,Public Health.,23152,37800,1.4722492697176242,False
Rutgers University-New Brunswick,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",23590,70300,2.812,True
Rutgers University-New Brunswick,"Business Administration, Management and Operations.",21247,51300,2.386046511627907,True
Rutgers University-New Brunswick,Accounting and Related Services.,22152,57100,2.6189056551850665,True
Rutgers University-New Brunswick,Finance and Financial Management Services.,21695,59400,2.5826086956521737,True
Rutgers University-New Brunswick,Human Resources Management and Services.,21822,44600,2.004494382022472,True
Rutgers University-New Brunswick,Management Information Systems and Services.,22712,63400,2.6842796054024305,True
Rutgers University-New Brunswick,Management Sciences and Quantitative Methods.,22007,65500,2.6435807402026072,True
Rutgers University-New Brunswick,Marketing.,21255,43200,2.0093023255813955,True
Rutgers University-New Brunswick,History.,22539,29300,1.3029171113482747,False
Rutgers University-Newark,Natural Resources Conservation and Research.,21006,36600,1.7023255813953488,True
Rutgers University-Newark,"Ethnic, Cultural Minority, Gender, and Group Studies.",27119,21500,0.7962962962962963,False
Rutgers University-Newark,Journalism.,22257,29200,1.1786550415758457,False
Rutgers University-Newark,"Computer and Information Sciences, General.",20941,70300,3.308235294117647,True
Rutgers University-Newark,Information Science/Studies.,22817,54800,2.1758983521937663,True
Rutgers University-Newark,"Romance Languages, Literatures, and Linguistics.",23009,23900,0.956,False
Rutgers University-Newark,"English Language and Literature, General.",22773,25400,1.0124362244897958,False
Rutgers University-Newark,"Biology, General.",21997,25800,1.0582444626743233,False
Rutgers University-Newark,Mathematics.,22458,55300,2.365067145667608,True
Rutgers University-Newark,"Multi/Interdisciplinary Studies, Other.",24034,35000,1.4498757249378624,False
Rutgers University-Newark,Philosophy.,21426,25900,1.1384615384615384,False
Rutgers University-Newark,Chemistry.,21083,41100,1.911627906976744,True
Rutgers University-Newark,"Psychology, General.",22490,27900,1.1416179058062932,False
Rutgers University-Newark,Criminal Justice and Corrections.,22673,33300,1.4322580645161291,False
Rutgers University-Newark,Social Work.,22923,31700,1.3425945533861336,False
Rutgers University-Newark,Anthropology.,22190,23400,1.1142857142857143,False
Rutgers University-Newark,Economics.,22265,47000,1.9502883937092823,True
Rutgers University-Newark,Political Science and Government.,22292,31800,1.33450837215158,False
Rutgers University-Newark,Sociology.,23311,32300,1.36,False
Rutgers University-Newark,Fine and Studio Arts.,24684,29300,1.1510056568196103,False
Rutgers University-Newark,Music.,23860,31300,1.1610222931117624,False
Rutgers University-Newark,Health and Medical Administrative Services.,21675,45000,2.3233001187464506,True
Rutgers University-Newark,"Allied Health Diagnostic, Intervention, and Treatment Professions.",14676,67900,5.432,True
Rutgers University-Newark,Clinical/Medical Laboratory Science/Research and Allied Professions.,18272,62100,4.737564845895637,True
Rutgers University-Newark,"Business Administration, Management and Operations.",21247,51300,2.386046511627907,True
Rutgers University-Newark,Accounting and Related Services.,22152,57100,2.6189056551850665,True
Rutgers University-Newark,Finance and Financial Management Services.,21695,59400,2.5826086956521737,True
Rutgers University-Newark,Management Information Systems and Services.,22712,63400,2.6842796054024305,True
Rutgers University-Newark,Marketing.,21255,43200,2.0093023255813955,True
Rutgers University-Newark,History.,22539,29300,1.3029171113482747,False
Saint Peter's University,Communication and Media Studies.,26157,25500,1.025702908169422,False
Saint Peter's University,"Biology, General.",23374,20900,0.848730964467005,False
Saint Peter's University,Criminal Justice and Corrections.,24483,29900,1.196,False
Saint Peter's University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",23524,80900,3.3812588815514504,True
Saint Peter's University,"Business Administration, Management and Operations.",23771,40000,1.7204301075268815,True
Seton Hall University,"Radio, Television, and Digital Communication.",23089,32700,1.308,False
Seton Hall University,"Communication, Journalism, and Related Programs, Other.",22325,36000,1.415261233636042,False
Seton Hall University,"Teacher Education and Professional Development, Specific Levels and Methods.",22576,40300,1.6119999999999999,True
Seton Hall University,"Liberal Arts and Sciences, General Studies and Humanities.",23289,28500,1.122710261965728,False
Seton Hall University,"Biology, General.",21583,28800,1.1520000000000001,False
Seton Hall University,Health and Physical Education/Fitness.,20115,35900,1.5618202384059865,True
Seton Hall University,"Psychology, General.",24609,25500,0.9444444444444444,False
Seton Hall University,Criminal Justice and Corrections.,24259,31600,1.2235257676075424,False
Seton Hall University,Social Work.,23533,29600,1.1840000000000002,False
Seton Hall University,Economics.,21508,44500,1.956043956043956,True
Seton Hall University,International Relations and National Security Studies.,20796,31200,1.3419354838709678,False
Seton Hall University,Political Science and Government.,20275,38300,1.9641025641025638,True
Seton Hall University,Sociology.,24622,37000,1.4062559385808218,False
Seton Hall University,Design and Applied Arts.,22262,22400,0.8615384615384616,False
Seton Hall University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",24545,71400,2.8560000000000003,True
Seton Hall University,Accounting and Related Services.,22752,61800,2.2888888888888888,True
Seton Hall University,Finance and Financial Management Services.,22155,49600,1.9850322167527117,True
Seton Hall University,Human Resources Management and Services.,22650,44300,1.7719999999999998,True
Seton Hall University,Marketing.,22606,39600,1.5453658536585366,True
Seton Hall University,History.,24764,29500,1.0925925925925926,False
College of Saint Elizabeth,"Psychology, General.",26719,25400,0.9769230769230768,False
College of Saint Elizabeth,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",16561,83400,5.852631578947369,True
Stevens Institute of Technology,Computer Science.,23695,76500,3.0,True
Stevens Institute of Technology,Biomedical/Medical Engineering.,22759,60800,2.316190476190476,True
Stevens Institute of Technology,Chemical Engineering.,23905,63900,2.3666666666666667,True
Stevens Institute of Technology,Civil Engineering.,23905,72700,2.8233009708737864,True
Stevens Institute of Technology,Computer Engineering.,22395,69500,2.6226415094339623,True
Stevens Institute of Technology,"Electrical, Electronics and Communications Engineering.",24118,74700,2.9061624649859943,True
Stevens Institute of Technology,Mechanical Engineering.,23644,65000,2.452830188679245,True
Stevens Institute of Technology,Engineering-Related Fields.,23805,68400,2.7918367346938777,True
Stevens Institute of Technology,"Business Administration, Management and Operations.",25001,68900,2.6,True
Stockton University,Natural Resources Conservation and Research.,20190,35100,1.6325581395348838,True
Stockton University,Communication and Media Studies.,20617,25000,1.2500625031251562,False
Stockton University,Information Science/Studies.,22064,50200,2.294857142857143,True
Stockton University,"Teacher Education and Professional Development, Specific Levels and Methods.",25559,37500,1.4705882352941178,False
Stockton University,"English Language and Literature, General.",23417,23700,0.9504712251854822,False
Stockton University,"Liberal Arts and Sciences, General Studies and Humanities.",21540,32300,1.4765039312488573,False
Stockton University,"Biology, General.",20896,24500,1.1274735388863322,False
Stockton University,"Ecology, Evolution, Systematics, and Population Biology.",21991,22400,0.9142857142857144,False
Stockton University,Mathematics.,21627,38500,1.6559139784946235,True
Stockton University,"Psychology, General.",21150,26400,1.32,False
Stockton University,Social Work.,23040,34100,1.4357894736842105,False
Stockton University,Criminology.,21054,28600,1.4123456790123456,False
Stockton University,Political Science and Government.,20368,28100,1.3069767441860465,False
Stockton University,"Visual and Performing Arts, General.",23445,22000,0.88,False
Stockton University,Fine and Studio Arts.,21794,25600,1.1842531341074154,False
Stockton University,"Health Services/Allied Health/Health Sciences, General.",21673,24900,1.1191011235955055,False
Stockton University,Public Health.,22503,32500,1.3,False
Stockton University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",24221,69600,2.6127106873381134,True
Stockton University,"Business Administration, Management and Operations.",19371,38600,2.031578947368421,True
Stockton University,Hospitality Administration/Management.,20678,32200,1.5901234567901237,True
Stockton University,History.,26870,29300,1.2208333333333334,False
The College of New Jersey,Communication and Media Studies.,21609,38600,1.6602150537634408,True
The College of New Jersey,"Computer and Information Sciences, General.",22241,70300,3.0236559139784944,True
